Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Version:2025 Oct 06 - 22:30 UTC
http://id.who.int/icd/entity/1348372661,http://id.who.int/icd/release/11/beta/icf/1348372661,,BlockL3-d61,- - - Acquisition of necessities,block,3,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/498218652,http://id.who.int/icd/release/11/beta/icf/498218652,d610,,- - - - Acquiring a place to live,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/149260453,http://id.who.int/icd/release/11/beta/icf/149260453,d6100,,- - - - - Buying a place to live,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/533589093,http://id.who.int/icd/release/11/beta/icf/533589093,d6101,,- - - - - Renting a place to live,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/649412901,http://id.who.int/icd/release/11/beta/icf/649412901,d6102,,- - - - - Furnishing a place to live,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/498218652/other,d6108,,- - - - - Other specified acquiring a place to live,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/498218652/unspecified,d6109,,"- - - - - Acquiring a place to live, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1168940980,http://id.who.int/icd/release/11/beta/icf/1168940980,d620,,- - - - Acquisition of goods and services,category,1,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/88971939,http://id.who.int/icd/release/11/beta/icf/88971939,d6200,,- - - - - Shopping,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/308674147,http://id.who.int/icd/release/11/beta/icf/308674147,d6201,,- - - - - Gathering daily necessities,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1168940980/other,d6208,,- - - - - Other specified acquisition of goods and services,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1168940980/unspecified,d6209,,"- - - - - Acquisition of goods and services, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1348372661/unspecified,d629,,"- - - - Acquisition of necessities, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1452836727,http://id.who.int/icd/release/11/beta/icf/1452836727,,BlockL3-d63,- - - Household tasks,block,3,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/871682135,http://id.who.int/icd/release/11/beta/icf/871682135,d630,,- - - - Preparing meals,category,1,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/498058186,http://id.who.int/icd/release/11/beta/icf/498058186,d6300,,- - - - - Preparing simple meals,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/176662282,http://id.who.int/icd/release/11/beta/icf/176662282,d6301,,- - - - - Preparing complex meals,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/871682135/other,d6308,,- - - - - Other specified preparing meals,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/871682135/unspecified,d6309,,"- - - - - Preparing meals, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1394299422,http://id.who.int/icd/release/11/beta/icf/1394299422,d640,,- - - - Doing housework,category,1,False,True,,browser,iCat,False,6,
http://id.who.int/icd/entity/982730516,http://id.who.int/icd/release/11/beta/icf/982730516,d6400,,- - - - - Washing and drying clothes and garments,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/767239124,http://id.who.int/icd/release/11/beta/icf/767239124,d6401,,- - - - - Cleaning cooking area and utensils,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/348360340,http://id.who.int/icd/release/11/beta/icf/348360340,d6402,,- - - - - Cleaning living area,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/65792596,http://id.who.int/icd/release/11/beta/icf/65792596,d6403,,- - - - - Using household appliances,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1714607124,http://id.who.int/icd/release/11/beta/icf/1714607124,d6404,,- - - - - Storing daily necessities,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1897574612,http://id.who.int/icd/release/11/beta/icf/1897574612,d6405,,- - - - - Disposing of garbage,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1394299422/other,d6408,,- - - - - Other specified doing housework,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1394299422/unspecified,d6409,,"- - - - - Doing housework, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1452836727/unspecified,d649,,"- - - - Household tasks, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1420733900,http://id.who.int/icd/release/11/beta/icf/1420733900,,BlockL3-d65,- - - Caring for household objects and assisting others,block,3,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1957996741,http://id.who.int/icd/release/11/beta/icf/1957996741,d650,,- - - - Caring for household objects,category,1,False,True,,browser,iCat,False,8,
http://id.who.int/icd/entity/577838715,http://id.who.int/icd/release/11/beta/icf/577838715,d6500,,- - - - - Making and repairing clothes,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/895056571,http://id.who.int/icd/release/11/beta/icf/895056571,d6501,,- - - - - Maintaining dwelling and furnishings,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/203544571,http://id.who.int/icd/release/11/beta/icf/203544571,d6502,,- - - - - Maintaining domestic appliances,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/453620539,http://id.who.int/icd/release/11/beta/icf/453620539,d6503,,- - - - - Maintaining vehicles,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2127596923,http://id.who.int/icd/release/11/beta/icf/2127596923,d6504,,- - - - - Maintaining assistive devices,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1777920443,http://id.who.int/icd/release/11/beta/icf/1777920443,d6505,,"- - - - - Taking care of plants, indoors and outdoors",category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1350583547,http://id.who.int/icd/release/11/beta/icf/1350583547,d6506,,- - - - - Taking care of animals,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1202200635,http://id.who.int/icd/release/11/beta/icf/1202200635,d6507,,- - - - - Taking care of walkways and driveways,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1957996741/other,d6508,,- - - - - Other specified caring for household objects,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1957996741/unspecified,d6509,,"- - - - - Caring for household objects, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1300951288,http://id.who.int/icd/release/11/beta/icf/1300951288,d660,,- - - - Assisting others,category,1,False,True,,browser,iCat,False,6,
http://id.who.int/icd/entity/802753661,http://id.who.int/icd/release/11/beta/icf/802753661,d6600,,- - - - - Assisting others with self-care,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/955345085,http://id.who.int/icd/release/11/beta/icf/955345085,d6601,,- - - - - Assisting others in movement,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/25806333,http://id.who.int/icd/release/11/beta/icf/25806333,d6602,,- - - - - Assisting others in communication,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/379691325,http://id.who.int/icd/release/11/beta/icf/379691325,d6603,,- - - - - Assisting others in interpersonal relations,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1937284989,http://id.who.int/icd/release/11/beta/icf/1937284989,d6604,,- - - - - Assisting others in nutrition,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1683028925,http://id.who.int/icd/release/11/beta/icf/1683028925,d6605,,- - - - - Assisting others in health maintenance,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1300951288/other,d6608,,- - - - - Other specified assisting others,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1300951288/unspecified,d6609,,"- - - - - Assisting others, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1420733900/unspecified,d669,,"- - - - Caring for household objects and assisting others, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1535125568/other,d698,,- - - Other specified domestic life,category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1535125568/unspecified,d699,,"- - - Domestic life, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/982325691,http://id.who.int/icd/release/11/beta/icf/982325691,,BlockL2-d71,- - Interpersonal interactions and relationships,block,2,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/573831863,http://id.who.int/icd/release/11/beta/icf/573831863,,BlockL3-d71,- - - General interpersonal interactions,block,3,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1936511680,http://id.who.int/icd/release/11/beta/icf/1936511680,d710,,- - - - Basic interpersonal interactions,category,1,False,True,,browser,iCat,False,7,
http://id.who.int/icd/entity/156267960,http://id.who.int/icd/release/11/beta/icf/156267960,d7100,,- - - - - Respect and warmth in relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/511185272,http://id.who.int/icd/release/11/beta/icf/511185272,d7101,,- - - - - Appreciation in relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/654359608,http://id.who.int/icd/release/11/beta/icf/654359608,d7102,,- - - - - Tolerance in relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/807983352,http://id.who.int/icd/release/11/beta/icf/807983352,d7103,,- - - - - Criticism in relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1441916600,http://id.who.int/icd/release/11/beta/icf/1441916600,d7104,,- - - - - Social cues in relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1121550968,http://id.who.int/icd/release/11/beta/icf/1121550968,d7105,,- - - - - Physical contact in relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2074160952,http://id.who.int/icd/release/11/beta/icf/2074160952,d7106,,- - - - - Differentiation of familiar persons,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1936511680/other,d7108,,- - - - - Other specified basic interpersonal interactions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1936511680/unspecified,d7109,,"- - - - - Basic interpersonal interactions, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1565443803,http://id.who.int/icd/release/11/beta/icf/1565443803,d720,,- - - - Complex interpersonal interactions,category,1,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/83388352,http://id.who.int/icd/release/11/beta/icf/83388352,d7200,,- - - - - Forming relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/332399488,http://id.who.int/icd/release/11/beta/icf/332399488,d7201,,- - - - - Terminating relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/715697728,http://id.who.int/icd/release/11/beta/icf/715697728,d7202,,- - - - - Regulating behaviours within interactions,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1031850752,http://id.who.int/icd/release/11/beta/icf/1031850752,d7203,,- - - - - Interacting according to social rules,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1482290368,http://id.who.int/icd/release/11/beta/icf/1482290368,d7204,,- - - - - Maintaining social space,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1565443803/other,d7208,,- - - - - Other specified complex interpersonal interactions,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1565443803/unspecified,d7209,,"- - - - - Complex interpersonal interactions, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/573831863/unspecified,d729,,"- - - - General interpersonal interactions, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2095799389,http://id.who.int/icd/release/11/beta/icf/2095799389,,BlockL3-d73,- - - Particular interpersonal relationships,block,3,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/327373045,http://id.who.int/icd/release/11/beta/icf/327373045,d730,,- - - - Relating with strangers,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/311192437,http://id.who.int/icd/release/11/beta/icf/311192437,d740,,- - - - Formal relationships,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/992393743,http://id.who.int/icd/release/11/beta/icf/992393743,d7400,,- - - - - Relating with persons in authority,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/739172047,http://id.who.int/icd/release/11/beta/icf/739172047,d7401,,- - - - - Relating with subordinates,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/360084367,http://id.who.int/icd/release/11/beta/icf/360084367,d7402,,- - - - - Relating with equals,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/311192437/other,d7408,,- - - - - Other specified formal relationships,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/311192437/unspecified,d7409,,"- - - - - Formal relationships, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1817637292,http://id.who.int/icd/release/11/beta/icf/1817637292,d750,,- - - - Informal social relationships,category,1,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/600105830,http://id.who.int/icd/release/11/beta/icf/600105830,d7500,,- - - - - Informal relationships with friends,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/887916454,http://id.who.int/icd/release/11/beta/icf/887916454,d7501,,- - - - - Informal relationships with neighbours,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/227814118,http://id.who.int/icd/release/11/beta/icf/227814118,d7502,,- - - - - Informal relationships with acquaintances,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/448548390,http://id.who.int/icd/release/11/beta/icf/448548390,d7503,,- - - - - Informal relationships with co-inhabitants,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/2137354342,http://id.who.int/icd/release/11/beta/icf/2137354342,d7504,,- - - - - Informal relationships with peers,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1817637292/other,d7508,,- - - - - Other specified informal social relationships,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1817637292/unspecified,d7509,,"- - - - - Informal social relationships, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/877156484,http://id.who.int/icd/release/11/beta/icf/877156484,d760,,- - - - Family relationships,category,1,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/778891618,http://id.who.int/icd/release/11/beta/icf/778891618,d7600,,- - - - - Parent-child relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/960796066,http://id.who.int/icd/release/11/beta/icf/960796066,d7601,,- - - - - Child-parent relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/3946722,http://id.who.int/icd/release/11/beta/icf/3946722,d7602,,- - - - - Sibling relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/387210274,http://id.who.int/icd/release/11/beta/icf/387210274,d7603,,- - - - - Extended family relationships,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/877156484/other,d7608,,- - - - - Other specified family relationships,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/877156484/unspecified,d7609,,"- - - - - Family relationships, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/680339969,http://id.who.int/icd/release/11/beta/icf/680339969,d770,,- - - - Intimate relationships,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/915318793,http://id.who.int/icd/release/11/beta/icf/915318793,d7700,,- - - - - Romantic relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/564579529,http://id.who.int/icd/release/11/beta/icf/564579529,d7701,,- - - - - Spousal relationships,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/417227145,http://id.who.int/icd/release/11/beta/icf/417227145,d7702,,- - - - - Sexual relationships,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/680339969/other,d7708,,- - - - - Other specified intimate relationships,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/680339969/unspecified,d7709,,"- - - - - Intimate relationships, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/2095799389/unspecified,d779,,"- - - - Particular interpersonal relationships, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/982325691/other,d798,,- - - Other specified interpersonal interactions and relationships,category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/982325691/unspecified,d799,,"- - - Interpersonal interactions and relationships, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/524305529,http://id.who.int/icd/release/11/beta/icf/524305529,,BlockL2-d81,- - Major life areas,block,2,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/49044301,http://id.who.int/icd/release/11/beta/icf/49044301,,BlockL3-d81,- - - Education,block,3,False,True,,browser,iCat,False,6,
http://id.who.int/icd/entity/2001061527,http://id.who.int/icd/release/11/beta/icf/2001061527,d810,,- - - - Informal education,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1020014935,http://id.who.int/icd/release/11/beta/icf/1020014935,d815,,- - - - Preschool education,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/794521535,http://id.who.int/icd/release/11/beta/icf/794521535,d820,,- - - - School education,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1691523199,http://id.who.int/icd/release/11/beta/icf/1691523199,d825,,- - - - Vocational training,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1367471462,http://id.who.int/icd/release/11/beta/icf/1367471462,d830,,- - - - Higher education,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/436732582,http://id.who.int/icd/release/11/beta/icf/436732582,d835,,- - - - Education life,category,1,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/49044301/unspecified,d839,,"- - - - Education, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/73014515,http://id.who.int/icd/release/11/beta/icf/73014515,,BlockL3-d84,- - - Work and employment,block,3,False,True,,browser,iCat,False,4,
http://id.who.int/icd/entity/1620689425,http://id.who.int/icd/release/11/beta/icf/1620689425,d840,,- - - - Apprenticeship (work preparation),category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/722482641,http://id.who.int/icd/release/11/beta/icf/722482641,d845,,"- - - - Acquiring, keeping and terminating a job",category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/626828594,http://id.who.int/icd/release/11/beta/icf/626828594,d8450,,- - - - - Seeking employment,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/846512626,http://id.who.int/icd/release/11/beta/icf/846512626,d8451,,- - - - - Maintaining a job,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/185363634,http://id.who.int/icd/release/11/beta/icf/185363634,d8452,,- - - - - Terminating a job,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/722482641/other,d8458,,"- - - - - Other specified acquiring, keeping and terminating a job",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/722482641/unspecified,d8459,,"- - - - - Acquiring, keeping and terminating a job, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1992737508,http://id.who.int/icd/release/11/beta/icf/1992737508,d850,,- - - - Remunerative employment,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/711129309,http://id.who.int/icd/release/11/beta/icf/711129309,d8500,,- - - - - Self-employment,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1028299805,http://id.who.int/icd/release/11/beta/icf/1028299805,d8501,,- - - - - Part-time employment,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/70398301,http://id.who.int/icd/release/11/beta/icf/70398301,d8502,,- - - - - Full-time employment,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1992737508/other,d8508,,- - - - - Other specified remunerative employment,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1992737508/unspecified,d8509,,"- - - - - Remunerative employment, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1439346442,http://id.who.int/icd/release/11/beta/icf/1439346442,d855,,- - - - Non-remunerative employment,category,1,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/73014515/unspecified,d859,,"- - - - Work and employment, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1805290862,http://id.who.int/icd/release/11/beta/icf/1805290862,,BlockL3-d86,- - - Economic life,block,3,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/1180561890,http://id.who.int/icd/release/11/beta/icf/1180561890,d860,,- - - - Basic economic transactions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/231999010,http://id.who.int/icd/release/11/beta/icf/231999010,d865,,- - - - Complex economic transactions,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/948398905,http://id.who.int/icd/release/11/beta/icf/948398905,d870,,- - - - Economic self-sufficiency,category,1,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/1059632050,http://id.who.int/icd/release/11/beta/icf/1059632050,d8700,,- - - - - Personal economic resources,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/671143794,http://id.who.int/icd/release/11/beta/icf/671143794,d8701,,- - - - - Public economic entitlements,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/948398905/other,d8708,,- - - - - Other specified economic self-sufficiency,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/948398905/unspecified,d8709,,"- - - - - Economic self-sufficiency, unspecified",category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1805290862/unspecified,d879,,"- - - - Economic life, other specified and unspecified",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/524305529/other,d898,,- - - Other specified major life areas,category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/524305529/unspecified,d899,,"- - - Major life areas, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1436113794,http://id.who.int/icd/release/11/beta/icf/1436113794,,BlockL2-d91,"- - Community, social and civic life",block,2,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/1873256446,http://id.who.int/icd/release/11/beta/icf/1873256446,d910,,- - - Community life,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/21205790,http://id.who.int/icd/release/11/beta/icf/21205790,d9100,,- - - - Informal associations,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/376174558,http://id.who.int/icd/release/11/beta/icf/376174558,d9101,,- - - - Formal associations,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/789797534,http://id.who.int/icd/release/11/beta/icf/789797534,d9102,,- - - - Ceremonies,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1873256446/other,d9108,,- - - - Other specified community life,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1873256446/unspecified,d9109,,"- - - - Community life, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/399242087,http://id.who.int/icd/release/11/beta/icf/399242087,d920,,- - - Recreation and leisure,category,1,False,True,,browser,iCat,False,6,
http://id.who.int/icd/entity/216760602,http://id.who.int/icd/release/11/beta/icf/216760602,d9200,,- - - - Play,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/465823194,http://id.who.int/icd/release/11/beta/icf/465823194,d9201,,- - - - Sports,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/582699162,http://id.who.int/icd/release/11/beta/icf/582699162,d9202,,- - - - Arts and culture,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/898837594,http://id.who.int/icd/release/11/beta/icf/898837594,d9203,,- - - - Crafts,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1347031578,http://id.who.int/icd/release/11/beta/icf/1347031578,d9204,,- - - - Hobbies,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1197635290,http://id.who.int/icd/release/11/beta/icf/1197635290,d9205,,- - - - Socializing,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/399242087/other,d9208,,- - - - Other specified recreation and leisure,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/399242087/unspecified,d9209,,"- - - - Recreation and leisure, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1231268879,http://id.who.int/icd/release/11/beta/icf/1231268879,d930,,- - - Religion and spirituality,category,1,False,True,,browser,iCat,False,2,
http://id.who.int/icd/entity/336189553,http://id.who.int/icd/release/11/beta/icf/336189553,d9300,,- - - - Organized religion,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/52542641,http://id.who.int/icd/release/11/beta/icf/52542641,d9301,,- - - - Spirituality,category,2,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1231268879/other,d9308,,- - - - Other specified religion and spirituality,category,2,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1231268879/unspecified,d9309,,"- - - - Religion and spirituality, unspecified",category,2,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1746217192,http://id.who.int/icd/release/11/beta/icf/1746217192,d940,,- - - Human rights,category,1,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/111215009,http://id.who.int/icd/release/11/beta/icf/111215009,d950,,- - - Political life and citizenship,category,1,False,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1436113794/other,d998,,"- - - Other specified community, social and civic life",category,1,True,True,,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/icf/1436113794/unspecified,d999,,"- - - Community, social and civic life, unspecified",category,1,True,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/1141487728,http://id.who.int/icd/release/11/beta/icf/1141487728,,BlockL1-e11,- Environmental factors,block,1,False,True,,browser,iCat,False,5,
http://id.who.int/icd/entity/1681145542,http://id.who.int/icd/release/11/beta/icf/1681145542,,BlockL2-e11,- - Products and technology,block,2,False,True,,browser,iCat,False,12,
http://id.who.int/icd/entity/993742687,http://id.who.int/icd/release/11/beta/icf/993742687,e110,,- - - Products or substances for personal consumption,category,1,False,True,,browser,iCat,False,3,
http://id.who.int/icd/entity/814520574,http://id.who.int/icd/release/11/beta/icf/814520574,e1100,,- - - - Food,category,2,False,True,,browser,iCat,True,0,
http://id.who.int/icd/entity/665123902,http://id.who.int/icd/release/11/beta/icf/665123902,e1101,,- - - - Drugs,category,2,False,True,,browser,iCat,True,0,
